,university_state,schoolname,state,public,year,CI_ever,No_CI_years,CI_opening,CI_survival_years,federal_share,total_china_donation,cumulative_china_donations,all_year_federal10,all_year_tot_rev_wo_auxother_sum,all_year_china_donations,all_year_foreign_donations,china_donation_log_non_norm
185,Amherst College_MA,Amherst College,MA,0.0,2012,0.0,18.0,0.0,,0.01598313963548695,0.0,0.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
186,Amherst College_MA,Amherst College,MA,0.0,2013,0.0,19.0,0.0,,0.01598313963548695,0.0,0.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
187,Amherst College_MA,Amherst College,MA,0.0,2014,0.0,20.0,0.0,,0.01598313963548695,0.0,0.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
188,Amherst College_MA,Amherst College,MA,0.0,2015,0.0,21.0,0.0,,0.01598313963548695,0.0,0.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
189,Amherst College_MA,Amherst College,MA,0.0,2016,0.0,22.0,0.0,,0.01598313963548695,0.0,0.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
190,Amherst College_MA,Amherst College,MA,0.0,2017,0.0,23.0,0.0,,0.01598313963548695,278723.0,278723.0,35286900.0,2207757725.0,278723.0,778723.0,12.537973736078591
191,Amherst College_MA,Amherst College,MA,0.0,2018,0.0,24.0,0.0,,0.01598313963548695,0.0,278723.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
192,Amherst College_MA,Amherst College,MA,0.0,2019,0.0,25.0,0.0,,0.01598313963548695,0.0,278723.0,35286900.0,2207757725.0,278723.0,778723.0,0.0
196,Arizona State University_AZ,Arizona State University,AZ,1.0,1995,1.0,1.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
197,Arizona State University_AZ,Arizona State University,AZ,1.0,1996,1.0,2.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
198,Arizona State University_AZ,Arizona State University,AZ,1.0,1997,1.0,3.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
199,Arizona State University_AZ,Arizona State University,AZ,1.0,1998,1.0,4.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
200,Arizona State University_AZ,Arizona State University,AZ,1.0,1999,1.0,5.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
201,Arizona State University_AZ,Arizona State University,AZ,1.0,2000,1.0,6.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
202,Arizona State University_AZ,Arizona State University,AZ,1.0,2001,1.0,7.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
203,Arizona State University_AZ,Arizona State University,AZ,1.0,2002,1.0,8.0,0.0,,0.2388626622989457,0.0,0.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
204,Arizona State University_AZ,Arizona State University,AZ,1.0,2003,1.0,9.0,0.0,,0.2388626622989457,820000.0,820000.0,8513125000.0,35640250000.0,52573649.0,153510295.0,13.617059619240436
205,Arizona State University_AZ,Arizona State University,AZ,1.0,2004,1.0,10.0,0.0,,0.2388626622989457,0.0,820000.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
206,Arizona State University_AZ,Arizona State University,AZ,1.0,2005,1.0,11.0,0.0,,0.2388626622989457,0.0,820000.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
207,Arizona State University_AZ,Arizona State University,AZ,1.0,2006,1.0,12.0,0.0,,0.2388626622989457,890000.0,1710000.0,8513125000.0,35640250000.0,52573649.0,153510295.0,13.698976741708323
208,Arizona State University_AZ,Arizona State University,AZ,1.0,2007,1.0,12.0,1.0,1.0,0.2388626622989457,896000.0,2606000.0,8513125000.0,35640250000.0,52573649.0,153510295.0,13.705695691957068
209,Arizona State University_AZ,Arizona State University,AZ,1.0,2008,1.0,12.0,0.0,2.0,0.2388626622989457,0.0,2606000.0,8513125000.0,35640250000.0,52573649.0,153510295.0,0.0
210,Arizona State University_AZ,Arizona State University,AZ,1.0,2009,1.0,12.0,0.0,3.0,0.2388626622989457,1636835.0,4242835.0,8513125000.0,35640250000.0,52573649.0,153510295.0,14.308275057137587
211,Arizona State University_AZ,Arizona State University,AZ,1.0,2010,1.0,12.0,0.0,4.0,0.2388626622989457,1817304.0,6060139.0,8513125000.0,35640250000.0,52573649.0,153510295.0,14.412864642134448
212,Arizona State University_AZ,Arizona State University,AZ,1.0,2011,1.0,12.0,0.0,5.0,0.2388626622989457,2393359.0,8453498.0,8513125000.0,35640250000.0,52573649.0,153510295.0,14.688208376532776
213,Arizona State University_AZ,Arizona State University,AZ,1.0,2012,1.0,12.0,0.0,6.0,0.2388626622989457,2672717.0,11126215.0,8513125000.0,35640250000.0,52573649.0,153510295.0,14.798606115965738
214,Arizona State University_AZ,Arizona State University,AZ,1.0,2013,1.0,12.0,0.0,7.0,0.2388626622989457,4597753.0,15723968.0,8513125000.0,35640250000.0,52573649.0,153510295.0,15.341078263854081
215,Arizona State University_AZ,Arizona State University,AZ,1.0,2014,1.0,12.0,0.0,8.0,0.2388626622989457,4554226.0,20278194.0,8513125000.0,35640250000.0,52573649.0,153510295.0,15.331566151076258
216,Arizona State University_AZ,Arizona State University,AZ,1.0,2015,1.0,12.0,0.0,9.0,0.2388626622989457,5785718.0,26063912.0,8513125000.0,35640250000.0,52573649.0,153510295.0,15.570903024996557
217,Arizona State University_AZ,Arizona State University,AZ,1.0,2016,1.0,12.0,0.0,10.0,0.2388626622989457,3609395.0,29673307.0,8513125000.0,35640250000.0,52573649.0,153510295.0,15.099050726236586
218,Arizona State University_AZ,Arizona State University,AZ,1.0,2017,1.0,12.0,0.0,11.0,0.2388626622989457,7731538.0,37404845.0,8513125000.0,35640250000.0,52573649.0,153510295.0,15.860818365843832
219,Arizona State University_AZ,Arizona State University,AZ,1.0,2018,1.0,12.0,0.0,12.0,0.2388626622989457,6051474.0,43456319.0,8513125000.0,35640250000.0,52573649.0,153510295.0,15.61581243669614
220,Arizona State University_AZ,Arizona State University,AZ,1.0,2019,1.0,12.0,0.0,13.0,0.2388626622989457,9117330.0,52573649.0,8513125000.0,35640250000.0,52573649.0,153510295.0,16.02568755602912
224,Auburn University_AL,Auburn University,AL,1.0,1995,0.0,1.0,-1.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
225,Auburn University_AL,Auburn University,AL,1.0,1996,0.0,2.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
226,Auburn University_AL,Auburn University,AL,1.0,1997,0.0,3.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
227,Auburn University_AL,Auburn University,AL,1.0,1998,0.0,4.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
228,Auburn University_AL,Auburn University,AL,1.0,1999,0.0,5.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
229,Auburn University_AL,Auburn University,AL,1.0,2000,0.0,6.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
230,Auburn University_AL,Auburn University,AL,1.0,2001,0.0,7.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
231,Auburn University_AL,Auburn University,AL,1.0,2002,0.0,8.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
232,Auburn University_AL,Auburn University,AL,1.0,2003,0.0,9.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
233,Auburn University_AL,Auburn University,AL,1.0,2004,0.0,10.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
234,Auburn University_AL,Auburn University,AL,1.0,2005,0.0,11.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
235,Auburn University_AL,Auburn University,AL,1.0,2006,0.0,12.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
236,Auburn University_AL,Auburn University,AL,1.0,2007,0.0,13.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
237,Auburn University_AL,Auburn University,AL,1.0,2008,0.0,14.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
238,Auburn University_AL,Auburn University,AL,1.0,2009,0.0,15.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
239,Auburn University_AL,Auburn University,AL,1.0,2010,0.0,16.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
240,Auburn University_AL,Auburn University,AL,1.0,2011,0.0,17.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
241,Auburn University_AL,Auburn University,AL,1.0,2012,0.0,18.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
242,Auburn University_AL,Auburn University,AL,1.0,2013,0.0,19.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
243,Auburn University_AL,Auburn University,AL,1.0,2014,0.0,20.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
244,Auburn University_AL,Auburn University,AL,1.0,2015,0.0,21.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
245,Auburn University_AL,Auburn University,AL,1.0,2016,0.0,22.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
246,Auburn University_AL,Auburn University,AL,1.0,2017,0.0,23.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
247,Auburn University_AL,Auburn University,AL,1.0,2018,0.0,24.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
248,Auburn University_AL,Auburn University,AL,1.0,2019,0.0,25.0,0.0,,0.15316601192413343,0.0,0.0,2644023100.0,17262466175.0,0.0,0.0,0.0
252,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,1995,1.0,1.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
253,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,1996,1.0,2.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
254,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,1997,1.0,3.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
255,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,1998,1.0,4.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
256,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,1999,1.0,5.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
257,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2000,1.0,6.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
258,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2001,1.0,7.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
259,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2002,1.0,8.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
260,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2003,1.0,9.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
261,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2004,1.0,10.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
262,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2005,1.0,11.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
263,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2006,1.0,12.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
264,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2007,1.0,13.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
265,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2008,1.0,14.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
266,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2009,1.0,15.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
267,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2010,1.0,16.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
268,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2011,1.0,17.0,0.0,,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
269,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2012,1.0,17.0,1.0,1.0,0.144257123951771,0.0,0.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
270,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2013,1.0,17.0,0.0,2.0,0.144257123951771,332370.0,332370.0,254988950.0,1767600400.0,1752208.0,1752208.0,12.714004085182829
271,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2014,1.0,17.0,0.0,3.0,0.144257123951771,283964.0,616334.0,254988950.0,1767600400.0,1752208.0,1752208.0,12.556602748545163
272,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2015,1.0,17.0,0.0,4.0,0.144257123951771,483150.0,1099484.0,254988950.0,1767600400.0,1752208.0,1752208.0,13.088082443427455
273,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2016,1.0,17.0,0.0,5.0,0.144257123951771,305728.0,1405212.0,254988950.0,1767600400.0,1752208.0,1752208.0,12.630451096749633
274,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2017,1.0,17.0,0.0,6.0,0.144257123951771,346996.0,1752208.0,254988950.0,1767600400.0,1752208.0,1752208.0,12.757068531485034
275,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2018,1.0,17.0,0.0,7.0,0.144257123951771,0.0,1752208.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
276,Auburn University Montgomery_AL,Auburn University Montgomery,AL,1.0,2019,1.0,17.0,0.0,8.0,0.144257123951771,0.0,1752208.0,254988950.0,1767600400.0,1752208.0,1752208.0,0.0
280,Augusta University_GA,Augusta University,GA,1.0,1995,1.0,1.0,-1.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
281,Augusta University_GA,Augusta University,GA,1.0,1996,1.0,2.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
282,Augusta University_GA,Augusta University,GA,1.0,1997,1.0,3.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
283,Augusta University_GA,Augusta University,GA,1.0,1998,1.0,4.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
284,Augusta University_GA,Augusta University,GA,1.0,1999,1.0,5.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
285,Augusta University_GA,Augusta University,GA,1.0,2000,1.0,6.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
286,Augusta University_GA,Augusta University,GA,1.0,2001,1.0,7.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
287,Augusta University_GA,Augusta University,GA,1.0,2002,1.0,8.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
288,Augusta University_GA,Augusta University,GA,1.0,2003,1.0,9.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
289,Augusta University_GA,Augusta University,GA,1.0,2004,1.0,10.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
290,Augusta University_GA,Augusta University,GA,1.0,2005,1.0,11.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
291,Augusta University_GA,Augusta University,GA,1.0,2006,1.0,12.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
292,Augusta University_GA,Augusta University,GA,1.0,2007,1.0,13.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
293,Augusta University_GA,Augusta University,GA,1.0,2008,1.0,14.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
294,Augusta University_GA,Augusta University,GA,1.0,2009,1.0,15.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
295,Augusta University_GA,Augusta University,GA,1.0,2010,1.0,16.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
296,Augusta University_GA,Augusta University,GA,1.0,2011,1.0,17.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
297,Augusta University_GA,Augusta University,GA,1.0,2012,1.0,18.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
298,Augusta University_GA,Augusta University,GA,1.0,2013,1.0,19.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
299,Augusta University_GA,Augusta University,GA,1.0,2014,1.0,20.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
300,Augusta University_GA,Augusta University,GA,1.0,2015,1.0,21.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
301,Augusta University_GA,Augusta University,GA,1.0,2016,1.0,22.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
302,Augusta University_GA,Augusta University,GA,1.0,2017,1.0,23.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
303,Augusta University_GA,Augusta University,GA,1.0,2018,1.0,24.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
304,Augusta University_GA,Augusta University,GA,1.0,2019,1.0,25.0,0.0,,0.22197467934664633,0.0,0.0,310322150.0,1398006975.0,0.0,0.0,0.0
308,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,1995,0.0,1.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
309,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,1996,0.0,2.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
310,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,1997,0.0,3.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
311,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,1998,0.0,4.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
312,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,1999,0.0,5.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
313,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2000,0.0,6.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
314,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2001,0.0,7.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
315,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2002,0.0,8.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
316,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2003,0.0,9.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
317,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2004,0.0,10.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
318,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2005,0.0,11.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
319,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2006,0.0,12.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
320,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2007,0.0,13.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
321,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2008,0.0,14.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
322,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2009,0.0,15.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
323,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2010,0.0,16.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
324,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2011,0.0,17.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
325,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2012,0.0,18.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
326,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2013,0.0,19.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
327,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2014,0.0,20.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
328,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2015,0.0,21.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
329,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2016,0.0,22.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
330,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2017,0.0,23.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
331,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2018,0.0,24.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
332,Azusa Pacific University_CA,Azusa Pacific University,CA,0.0,2019,0.0,25.0,0.0,,0.0011413578702897625,0.0,0.0,5125900.0,4491054150.0,0.0,299980.0,0.0
336,Babson College_MA,Babson College,MA,0.0,1995,0.0,1.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
337,Babson College_MA,Babson College,MA,0.0,1996,0.0,2.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
338,Babson College_MA,Babson College,MA,0.0,1997,0.0,3.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
339,Babson College_MA,Babson College,MA,0.0,1998,0.0,4.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
340,Babson College_MA,Babson College,MA,0.0,1999,0.0,5.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
341,Babson College_MA,Babson College,MA,0.0,2000,0.0,6.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
342,Babson College_MA,Babson College,MA,0.0,2001,0.0,7.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
343,Babson College_MA,Babson College,MA,0.0,2002,0.0,8.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
344,Babson College_MA,Babson College,MA,0.0,2003,0.0,9.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
345,Babson College_MA,Babson College,MA,0.0,2004,0.0,10.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
346,Babson College_MA,Babson College,MA,0.0,2005,0.0,11.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
347,Babson College_MA,Babson College,MA,0.0,2006,0.0,12.0,0.0,,0.005341533656583969,0.0,0.0,16094275.0,3013043825.0,7797036.0,95861193.0,0.0
